105965,24,8,0.5,1
106012,26,14,9,7
106026,6.9,19.3,3.3,3.1
106095,1,7,1,0.5
106160,9,6,3,7
106169,12,6.5,1.9,3
106233,19.3,3,2.8,6.6
106307,1.3,3.8,5.5,0.2
106317,10,6,1,1.7
106332,6.8,2.9,2,0.3
106382,12,10,8,5
106467,4,2,2,0.5
106535,6,22,14,36
106539,6,4,0.5,0.2
106558,12,6.9,2.6,12
106560,8,5,8.5,14
106627,8.5,4,2.5,2.4
106634,7,5,0.6,0.6
106687,24,8,0.5,1
106724,8.6,7.3,3,2.9
106730,8,7,4,1
106768,20,7,3,6
106779,21,6,6,5
106791,14,14,5,23.4
106836,17,13,13,2
106873,5,5,2.5,1.5
106911,46,10,3,8
106965,15,15,6,17
107016,2.3,2.3,3.8,0.2
107025,6,4,0.5,0.1
107031,5,1,1,0.1
107043,12,8.5,1.5,1
107072,7.5,4.8,0.8,1.2
107098,12,6,6,8
107231,5,5,2.5,2
107314,54,11,5,6.5
107334,8.5,4,3.4,1.8
107345,19,1.5,1.5,1.6
107417,26.6,5.3,4.7,7.4
107449,1.3,2.8,4.5,0
107476,3.1,3.1,4.3,0.8
107554,3,3,1,0.3
107601,6.4,6.4,11,1
107647,8,7,4,1.5
107694,8.5,4,3.4,2.6
107768,2.8,5.5,7.9,0.4
107790,22,11,3,3
107808,2.8,3.7,1.6,0.7
107849,5,1,1,0.1
107895,10,6,1,0.7
107964,8.5,4,2.5,3.3
107999,4,17,18,5
108001,24,8,0.5,1
108019,18,18,18,23
108027,14,14,5,26.1
108038,2.3,2.3,3.8,0.1
108082,12.5,12.5,2,4.1
108100,10.5,10.5,2,8.5
108112,6.3,2.8,2.8,0.1
108121,21,10,3.5,2
108136,2.3,2.3,3.8,0.2
108160,24,12,6,13
108247,6,4,0.6,0.3
108322,4.3,3.8,2.3,0.2
108323,64,11,21,35
108335,4.3,3,2.8,0.6
108342,6.5,27.2,3.1,17.6
108405,1,1,2,0.1
108426,12.1,9.5,9.5,1.7
108443,17,17,8,1.2
108446,9,4,14,1
108490,6,4,0.8,0.5
108502,5.3,5.3,5.3,1.5
108508,13,13,3.5,18.5
108666,6,4,0.5,0.1
108687,25.6,15.8,7.4,31.3
108710,6,4,2,1
108783,9.3,7.3,4,1.5
108822,2.8,3.7,1.6,0.4
108841,6,4,1,0.4
108852,5.5,4.7,3.5,1.1
108893,10,6,0.5,0.8
108897,22.3,14.4,6.3,44.8
108913,68,14,32,30
108940,24,8,0.5,1
108944,27,11.5,0.3,1
108979,6,6,2,1
108995,30.6,5.7,25.7,16.8
109026,26,14,2,1.4
109045,18.1,4.3,4.3,3.9
109073,26,3,2.8,2.2
109171,8,24,15,18
109264,8.5,4,3.4,4.9
109288,2.8,5.5,7.9,0.1
109363,15,4,4,1
109405,20.5,20.5,12,26
109410,26,3,2.8,13.2
109437,1.3,3.8,5.5,0.1
109446,2.3,2.3,3.8,1.5
109462,20.5,20.5,12,25.8
109464,12,6,6,15
109553,13.5,8.5,3.5,2
109563,2.8,3.7,1.6,0.4
109612,4,3.5,5.4,0.5
109664,15,15,6,16
109677,4,4,2,1
109692,6,4,1,0.2
109819,8,6,1.5,2
109858,23,10,8.1,12
109866,5,1,1,0.1
109964,12,12,3,15.5
109977,25,19.1,6.5,29.9
110010,2,8,14,2
110052,42.5,21.5,4.8,30
110115,2.8,3.7,1.6,0.4
110118,15,15,6,19
110195,6,4,0.8,0.4
110293,18.3,14.5,8.5,7.5
110298,6,4,0.1,0.1
110301,7.4,3,1.4,0.2
110347,14.3,8.5,5.5,10.4
110375,15,15,6,28
110483,12,7,2,3.5
110522,24,8,0.5,1
110536,8.5,4,3.4,4.8
110543,10.3,10.3,3.9,1.3
110662,2.8,2.8,3.9,0.6
110672,6,4,0.8,0.4
110717,21,12,1,0.5
110719,25.6,15.8,7.4,24.4
110763,24,8,0.5,1.5
110814,7,5,0.6,0.4
110821,12.5,12.5,2,4.1
110822,23,12,1,0.1
110901,6,4,0.5,0.2
110948,6,4,0.5,0.1
110980,2.8,3.7,1.6,0.4
110989,6,4,0.3,0.1
111003,14,14,5,20.4
111044,24,8,0.5,1
111055,10,6,0.8,1.1
111097,7.4,3,1.4,0.1
111102,6,6,2,1
111249,22.3,14.4,6.3,22.5
111346,22,11,3,3
111349,35,12,12,49
111409,14,14,5,17.4
111461,12,6.5,1.9,4
111670,12,12,6.5,7
111689,2,2,1,0.7
111726,2.8,5.5,7.9,1
111745,46,15.5,6.5,25.2
111776,2,9.8,9.8,1.5
111778,1,1,1,0.1
111813,23,11,11,46.4
111926,5.6,4.6,9.1,1
111937,6,6,6,1
112068,5,3,1,0.1
112112,10.5,10.5,2,8
112142,6,12,4,5.2
112151,6,4,0.1,0.1
112177,2,8,14,2
112182,24,8,0.5,1
112204,6,4,0.6,0.2
112253,50,12,11,32
112282,2.8,3.7,1.6,0.4
112289,5,5,1,0.1
112290,15,15,6,12
112339,4,3,4,1
112372,9,6.5,1,0
112412,3,17,27,11
112459,15,15,6,14
112477,4.3,3,1.5,1.5
112484,8.5,4,2.5,1.7
112514,11,30.7,0.8,2.2
112526,6,6,2,1
112590,9,9,6,3
112597,19,5,1,0.3
112729,5.3,5.3,5.3,1
112794,6,4,1,0.7
112802,14,14,2.5,15.3
112815,47.2,7.9,3.9,15.4
112870,5,5,5,2
112873,12.5,12.5,2,5.4
112884,3.1,3.1,4.3,0.8
112951,5.9,5.5,2.4,1.1
113014,4.5,3.4,3.2,0.8
113022,24,8,0.5,1.5
113029,5,6,1,0.5
113039,7.5,10.1,5.8,1.8
113070,7,5,0.8,0.7
113078,17,13,13,8
113107,6,4,0.3,0.1
113255,8.5,4,2.5,1.7
113330,8.3,1.8,17.2,0.9
113439,4.3,3,1.5,0.2
113443,3,1.5,1,0
113460,4,3,4,0.5
113470,14,14,5,23.2
113480,42,22,22,27
113496,6,4,0.5,0.2
113500,4,3.5,5.4,2.3
113502,8.5,4,2.5,2.3
113533,1,1,1,0.1
113542,17,13,13,11
113554,7.7,1.8,13.6,0.9
113573,8.5,4,2.5,1.7
113584,1.3,3.8,5.5,0.1
113589,6,4,0.8,0.6
113612,5.5,5.5,2.8,1.2
113647,24,8,0.5,1
113694,15,15,6,18
113717,6,3.8,0.8,0.9
113739,5,3.5,9.6,1.8
113747,5.9,5.5,2.4,1.5
113751,14.6,13.8,11.4,22.1
113783,12.5,12.5,2,6.3
113818,6,4,0.5,0.2
113879,9.6,4.4,3.9,5.5
114115,6.5,6.5,7.3,1.7
114145,6,4,1.1,0.1
114219,13,10.2,9.8,30.9
114397,8.3,7,6.5,4.9
114458,12.8,13,10.9,35
114463,6,4,1,0.7
114539,8.8,8.8,4,6.7
114592,7,8,4,2
114620,15,15,6,16
114667,15,8,2,6
114737,12,7,2,3
114761,5.9,5.5,2.4,2.2
114763,24,8,0.5,1
114771,15,15,6,35
114778,20.9,2.2,2.2,4.6
114815,6,4,2,1
114820,6.1,5.9,3.6,1
114825,25.6,15.8,7.4,34.4
114847,4.3,3,1.5,0.5
117757,5.9,5.5,2.4,0.4
117841,5.1,4.7,2,0.3
117876,6,4,1,0.6
117885,6,4,1,0.1
117900,15,8,6,4
117964,22,5,10,4
117969,15.8,3.4,3.1,1.5
118061,4,6,6,1
118192,4,2.8,2,1.2
118193,6.7,11.8,0.4,1.1
118255,8,6,4,4.3
118302,22.3,14.4,6.3,34.2
118303,6,4,1,0.2
118361,55,12,18,54
118394,6.7,20.9,4.8,4.2
118502,6,1.5,8,3
118537,2.3,2.3,3.8,0.4
118553,2.8,5.5,7.9,0.9
118576,4,4,1,1
118620,4.6,4.6,4.3,0.5
118759,12,12,3,12.5
118898,4,3,4,0.6
118948,13,13,17,7
118979,6,4,0.5,0.3
119056,12,7,2,3.5
119062,7,5,0.6,0.6
119101,3,26,2.8,13.2
119142,3,10,13,1.2
119191,8.5,4,2.5,2.3
119205,30,13,10,9
119242,24,8,0.5,1
119265,63,26,13.8,135.9
119268,4,4,2,1.3
119359,2.8,3.7,1.6,0.4
119385,14,14,5,22.3
119556,17,13,13,8
119607,7,5.9,2.6,1.5
119614,10.4,1.8,11.6,1.2
119663,17,7,5,2
119674,9,6,2,2
119711,15,17,4,5
119741,14.3,8.5,5.5,13.5
119752,14,14,3,16.4
119759,15,15,6,12
119844,21.3,6.5,3.1,13.2
119856,5.5,5.5,2.8,0.9
119895,64,11,22,37
119922,69,25,7,12
119934,6,4,0.8,0.3
120017,10,6,0.8,1
120115,12,6.5,1.9,3
120236,3.5,3.9,2.2,0.2
120239,10.4,1.8,11.6,1.3
120249,13,6,4,2
120374,8.8,6.5,0.8,0
120377,6,4,0.6,0.1
120416,18,3.5,3.5,2.5
120425,4.3,3,1.5,1.5
120472,31,21,6,13.5
120492,4.3,3,1.5,0.6
120503,12,6.5,1.9,3
120521,9,4,2.3,1.1
120578,12,12,6,15
120606,19,19,12,23.7
120620,15,8,16,19
120627,6,4,1,0.5
120637,3.4,3.4,3.3,0.2
120643,6,4,0.8,0.8
120652,8.4,8.3,8.6,1.4
120660,12,7,2,3
120727,8.3,44,60,25
120808,2.3,2.3,3.8,0.2
120820,2.3,2.3,3.8,0.2
120826,8.5,4,3.4,3.6
120954,24,8,0.5,1
120970,18.3,14.5,8.5,6
121053,3,6,8,3
121055,68,14,32,25
121144,8,8,0.8,1.3
121220,15,15,6,28
121250,98,21,12,44
121316,1,3,3,1
121331,6.4,6.4,7.1,1.1
121357,5,1,1,0.1
121358,15,6,5,6
121443,6,6,4,1
121513,9,4,2.3,0.8
121540,10,6,0.8,1.3
121596,1.5,1,0.8,0.3
121626,4,3,4,1.2
121634,2.3,2.3,3.8,0.5
121658,1.3,2.8,4.5,0
121664,2,6,7,1
121730,12,6.5,1.9,3
121736,55.1,12.6,15.7,65.9
121768,12,7,2,3
121779,47.2,7.9,3.9,15.4
121781,22,11,3,3
121789,21,10,3,2
121840,13,11,2,5
121869,4,3.5,5.4,1
121915,2.8,5.5,7.9,0.5
121936,6,4,0.6,0.2
121955,12,7,3,0.1
121965,5.4,15.8,15,13.7
121969,23,11,5,10.4
122067,4,3.5,5.4,2
122086,26,3,2.8,13.2
122087,15,14,3,0.5
122100,26,14,9,10
122109,15,15,6,15
122123,4,3,4,0.4
122165,14,14,2.5,11.2
122305,8.5,4,3.4,4.8
122346,35.4,7.9,3.9,6.6
122382,8,6,1.5,1
122414,15,15,6,38
122417,5,5,3,1
122427,10,6,6,0.7
122432,29,6,23.5,15
122494,15,8,16,25
122511,18.3,14.5,8.5,4.7
122807,5.1,3.5,3.5,1.2
122835,8.5,4,2.5,3.5
122868,32,10,7,2
122874,20.3,12.3,12.5,7
122975,1.6,3.5,10.3,0.2
123000,8.5,4,3.4,3.2
123025,12,10,4,9
123027,9.8,22,0.4,0.1
123038,24,8,0.5,1.5
123064,7,5,0.8,0.3
123089,9,4,2.3,1.1
123115,32,10,7,4
123116,7.7,7.5,7.4,10.7
123180,18,6,6,5
123251,54,8,5,7
123254,4,4,4,1
123277,6,3,1,0.1
123316,74,17,17,40
123378,7.4,3,1.4,0.2
123388,8.5,4,3.4,2.5
123410,14,14,2.5,10.5
123432,24,8,0.5,1.5
123439,24,8,0.5,1
123495,17,17,11,42
123513,5.5,5.5,2.8,0.4
123561,13,4,2,0.8
123670,8.5,4,2.5,1.9
123699,2.8,3.7,1.6,0.4
123713,2.8,5.5,7.9,0.6
123718,6.5,6.5,7.3,0.9
123740,10,6,0.6,0.9
123785,8,2.5,8,1.2
123788,12.5,12.5,2,6.4
123824,24,8,0.5,1
123892,3.5,5,9.6,2
123898,2.8,5.5,7.9,0.6
123906,1.9,2.6,1.3,0.2
123980,24,8,0.5,1.5
124079,10.6,8.3,4.3,6.3
124116,2.8,3.7,1.6,0.4
124189,10,6,1,0.8
124320,6,4,0.6,0.2
124467,55.1,12.6,15.7,65.9
124480,6,5,4,3
124542,7.9,7.9,3.9,4.8
124543,21,12,1,10
124562,12,10.6,5.5,4.4
124666,4,3.5,5.4,1.3
124679,13,12.2,10.2,35.3
124718,8.5,4,2.5,2.8
124763,8.5,4,2.5,2.9
124767,4,3,4,0.5
124770,14,7,10,2
124784,8.5,4,2.5,2.5
124801,16,8,3,2
124838,15,4,4,1
124841,17,7.5,2.5,2
124891,24,8,0.5,1
124897,4,3,4,0.9
125049,9.6,4.4,3.9,6.8
125050,27.9,10.8,10.8,25.2
125064,17,17,11,42
125169,5,1.4,6.8,0.1
125176,55.1,12.6,15.7,65.9
125269,24,8,0.5,1
125335,26,3,2.8,13.2
125349,5,2.8,1.2,0.2
125416,2,2.2,6.2,0.5
125421,10,6,2,0.4
125503,10,4.5,1.5,0.9
125557,2.3,2.3,3.8,0.4
125567,8.5,4,2.5,3.8
125601,5.6,4.6,9.3,1
125632,9,9,11,1
125796,6,4,1,1
125798,3,26,2.8,13.2
125803,8,7,5,0.8
125892,7.9,6.1,1.4,0.5
125920,1.3,3.8,5.5,0.2
125925,9,6,3,7
126028,13.8,13.8,2.6,20.1
126067,7,7,7,2
126073,5,3,9,3
126076,18,6,6,2
126096,10,6,1,0.2
126103,2.8,5.5,7.9,0.7
126183,3.9,2.4,1.2,0.4
126279,14,14,5,20.4
126427,8.5,4,2.5,5.2
126435,21,12,1,0.1
126716,6,4,0.8,0.5
126753,13,4,5,5
126786,15,15,6,18
126836,20.5,5.1,4.3,15.3
126849,7.7,1.8,13.6,1
126853,14,14,5,19.8
126933,6,3,2,1.6
127006,6,6,6,1
127059,12,7,2,2.5
127067,5,1,1,0.1
127074,24,8,0.5,1
127137,51,9,4,6
127138,2.8,3.7,1.6,0.4
127144,14,14,14,21
127158,8,6,1.5,2
127211,10,6,0.5,1.2
127227,22,10,3.5,6
127261,2.5,4,1.2,1.2
127280,6,3,2,1
128762,12,6.5,1.9,3
128765,2.8,3.7,1.6,0.4
128772,9,6,2,1
128775,18.3,14.5,8.5,6
128800,60,12,31,57
128827,4.9,4.1,0.6,0.1
128911,4,3.5,5.4,1.5
128932,8,5,8.5,7
129000,14,14,5,21
129014,7,5,6,0.5
129027,1,3,3,1
129054,12,6.5,1.9,3
129262,7,5,0.1,0.2
129301,24,8,0.5,1.5
129342,14,3,11,2
129372,4.3,3.8,2.3,0.2
129384,2.3,2.3,1,0.1
129490,10,6,0.8,1
129518,5,4.9,4.8,0.9
129520,12,7,1,2
129522,10,6,0.5,0.8
129586,5.1,3.5,3.5,1
129592,8.4,9.8,1.1,0.4
129660,12,7,2,3
129711,8.5,4,2.5,1.9
129755,6,4,0.5,0.1
129814,15,15,6,32
129827,15,4,4,1
129835,9,9,12,3
129913,33.5,8,24,20.5
129951,26,3,2.8,13.2
129970,12,4,1,0.1
129976,43,10,32,24
129981,48,17,4,20
130004,8,7,4,1
130035,11.4,21.3,0.8,2
130039,3.3,3.3,8.1,0.3
130057,5,5,4,2
130075,12,6.5,1.9,4
130078,6,6,4,1
130094,22.5,22.5,13,27.8
130136,24,8,0.5,1.5
130144,3,3,3,1
130153,26,14,9,9
130160,9,4,2.3,1.2
130174,1,15,15,9.6
130186,11,11,2,16.5
130193,11,10,3,4.8
130217,51,9,4,6
130221,19.3,3,2.8,6.6
130237,12.4,1.3,1,0.1
130241,5.6,4.6,9.3,0.9
130247,22,11,3,3
130262,12,6.5,1.9,3
130284,24,8,0.5,1
130290,6,4,1,0.2
130303,21,12,1,0.5
130341,15,8,2,7
130348,8.5,4,2.5,2.4
130543,2.5,6,2,0.5
130545,7,5,1,1
130600,24,8,0.5,1
130608,46,5,20,8
130665,3.5,3.9,2.2,0.2
130795,8.6,7.3,3,1.2
130801,16,8,3,2
130828,6.4,6.4,11,0.9
130863,8,6,4,1
130914,4.3,3,1.5,0.4
130923,20,15,8,24.4
130933,8.8,8.8,4,8.3
130938,20.5,20.5,12,25.8
130959,1.9,2.6,1.3,0.1
131040,26,14,2,0.5
131057,8,8,8,2
131088,24,8,0.5,1
131169,24,8,0.5,1
131214,24,8,0.5,1.3
131277,26,13,8,20
131296,16,2,1,0.1
131297,44,15,8,35
131318,6.3,4,2,1
131319,72,28,1,20
131343,2.3,2.3,3.8,0.2
131345,10,6,1,0.8
131367,1.3,3.8,5.5,0.2
131372,15,21,5,5
131390,15,14,3,0.5
131433,3.5,3.9,2.2,0.3
131464,8,6,1.5,2
131476,11,7,4,6
131493,29,16,16,15
131535,0.8,0.3,0.3,0
131627,5.9,5.5,2.4,1.1
131635,21,12,1,3.1
131676,13.2,8.3,2.4,2
131716,10.4,1.8,11.6,1
131719,5,1,1,0.1
131732,3,26,2.8,13.2
131928,12,4.8,2.5,1
131932,6,9,47,11
131950,8.8,8.8,4,8.1
131999,14.5,13.5,4,3
132005,10.5,8.3,7.4,2.9
132087,31,21.5,6,13.5
132114,24.4,12.2,11.6,5.2
132214,6,4,0.8,0.5
132224,23,12,1,0.1
132236,21,13,10,6
132288,13.6,10.8,2.3,3.4
132291,8.5,4,3.4,3.7
132292,8.5,8.5,3.6,1.9
132312,24,8,0.5,1
132324,4.5,2,2,0.5
132342,7,5,0.6,0.5
132401,6,4,0.6,0.2
132431,14,9,3,1
132469,4,3.5,5.4,1.7
132547,6,5,3,1.3
132577,6,4,0.6,0.1
132615,6,5,3,1.2
132642,2,4.7,16.5,2
132647,7,5.9,2.6,1.5
132675,8.5,4,3.4,2.5
132684,6,4,0.5,0.1
132742,2,1,1,0.3
132829,44,15,10,17
132863,14,14,3.5,3
132874,7.5,8,10,5.5
132911,11,4,3,2
132935,48,17,4,18
132940,4,3,4,0.4
132941,18.3,18.3,12.5,11.7
132943,9,9,9,4.4
132961,2.8,3.7,1.6,0.4
132980,28,20,6,14
132990,9,4,2.3,0.9
133055,6,9,1,0.7
133067,4,4,4,2
133068,5.8,3.8,3.3,4
133080,15,15,6,25
133095,7,5,0.8,0.6
133104,5.4,5.7,3.3,1.3
133135,6.8,5.8,1.8,0.8
133150,24,8,0.5,1
133388,3.5,4,5.4,2.1
133401,2.8,2.8,3.6,0.6
133436,6,4,1,0.4
133466,8.4,9.8,1.1,0.4
133547,12.5,12.5,2,4.8
133572,21,12,1,0.3
133594,14,9,9,3
133619,6,4,1,0.2
133668,7,4,3,5
133670,56,12,22,65
133781,6,4,1.3,0.2
133814,8.5,4,3.4,2.5
133816,7.4,3,1.4,0.1
133834,6.4,6.4,11,1.6
133865,12,6.5,1.9,3
133973,7.9,5.9,2.4,3.3
134054,4.3,4.9,2.3,0.5
134057,19.3,3,2.8,6.6
134138,7,5,0.6,0.5
134140,5,1,1,0.1
134165,7,5,0.8,0.9
134195,2.5,2.5,8,1
134281,21.3,6.5,3.1,13.2
134455,6,3,8,3
134456,24,20,10,31
134461,6.3,8.3,3,1.3
134473,15,8,2,4
134486,8.5,4,2.5,3.4
134492,2.8,5.5,7.9,0.3
134526,21,2.7,2.7,4
134664,3,17,27,10
134701,1.3,2.8,4.5,0.1
134712,11,30.7,0.8,2.2
134719,2.3,2.3,3.8,0.1
134720,5.9,5.5,2.4,1.5
134819,31.2,6.8,23.4,16.1
134824,2.8,3.7,1.6,0.4
134861,24,8,0.5,1
134937,18,6,2,2
134977,7,7,2,1.3
135076,13,9,2,2
135126,15,15,6,26
135151,19.3,3,2.8,6.6
135175,4.3,4,2.3,0.3
135196,15,15,6,25
135218,24,8,0.5,1
135273,24,8,0.5,1.5
135298,10,6,1,0.3
135351,40,7,4,11
135359,1,1,1,0.1
135390,7.7,1.8,9.7,0.9
135440,12,6.5,1.9,3.5
135447,5.9,5.5,2.4,1.8
135469,6,5,4,2
135470,21,12,1,25
135487,8.5,4,2.5,4.2
135494,19,10,7,6
135526,12,12,12,28
136923,2.9,2.8,4.1,0.6
136964,1.3,2.8,4.5,0
137032,34,8.5,26,24
137143,12,10,8,5
137183,2.3,2.3,3.8,0.2
137192,14,14,5,13.7
137209,24.4,12.2,11.6,6
137261,10,6,6,0.8
137419,6.3,4,2,1.2
137563,6,4,0.8,0.5
137642,24,8,0.5,1
137649,4,7,11,3
137667,7.3,6.3,3.3,1.1
137716,17,17,11,42
137759,14.3,8.5,5.5,9.5
137790,21.3,6.5,3.1,11
137820,7.5,4.5,3.5,3
137863,19,19,10,23.4
137866,7,7,7,3
137908,37,7,33,33.5
138064,17,17,11,42
138108,26,3,2.8,13.2
138112,12,6,6,1.7
138143,24,8,0.5,1
138246,11.1,1.9,17.8,1.2
138265,9,5,11,2.1
138302,12,7,3,0.1
138307,6.5,6.5,7.3,1.2
138322,18,6,6,5
138330,2,2,2,0.1
138387,10,6,1,1.2
138417,14.5,6,6,1.4
138441,5.9,5.5,2.4,1.8
138450,15,15,6,16
138498,23,9,0.3,1
138518,4.6,4.6,7.3,0.7
138545,15,15,6,16
138560,7,5,1,0.8
138561,26,3,2.8,13.2
138570,2.8,5.5,7.9,0.6
138596,7.7,1.8,13.6,1
138599,11.7,12.1,2.8,3.5
138635,8,7,4,1.5
138719,6,4,1,0.2
138734,6,4,0.8,0.5
138770,12.5,12.5,2,4.7
138815,7,5,1,0.9
138817,24,8,0.5,1
138824,11,5,5,3
138874,28.3,19.3,7.9,29.8
138889,22.3,14.4,6.3,31.3
138892,14.3,14.3,5.5,15.7
138955,6.3,7.9,3.9,2.2
138961,47.2,7.9,3.9,15.4
139069,7.1,7.1,7.1,1.1
139078,55,9,49,56
139138,8.5,4,2.5,2.5
139174,7,5,0.6,0.5
139243,9,7,3,2.6
139264,6,4,0.8,0.5
139300,23,9,0.3,1
139396,5,16,17,6
139409,47.1,21.5,4.9,60
139422,9.8,24.8,14.6,53.6
139425,5,3,1,1
139489,6,4,0.5,0.1
139494,16,8,1,1
139528,6,10,4,1.4
139544,11,2.9,2,1.5
139550,6,4,0.6,0.2
139564,10,6,0.6,1.1
139595,5,5,1,0.1
139609,17,17,11,42
139624,12,4,1,2
139633,12,7,2,2.5
139642,6.5,27.2,3.1,17.6
139703,2.8,3.7,1.6,0.4
139721,15,15,6,18
139740,10.4,1.8,11.6,1.1
139744,7,8,4,2
139867,26,14,9,7
139891,9,11,3,4
139897,26,3,2.8,13.2
139902,12,6.5,1.9,3
139937,19.5,19.5,10,26.1
139964,26,14,9,8
140178,14,6,6,3
140179,52,9,20,19
140233,9,9,7,2.7
140248,21,10,3.5,2
140298,8.2,8.1,8.7,1.2
140332,21,10,5,5
140437,6,4,0.5,0.1
140450,14,14,5,15.6
140466,5,6,1,0.2
140479,15,15,6,28
140516,22,21,3,5
140519,2.8,3.7,1.6,0.4
140562,3,26,2.8,13.2
140612,24,8,0.5,1.5
140645,8.3,1.8,17.2,1.1
140676,8.8,8.8,4,5.1
140679,6,1.5,8,3
140842,10,6,0.8,0.8
140923,6,4,1,0.4
140938,8,6,1.5,2
140974,15,15,6,15
140984,24,8,0.5,1
142409,1.3,3.6,5,0.2
142418,5.3,5.3,5.3,1.3
142519,24,8,0.5,1
142527,21,12,1,3
142555,2.3,2.3,3.8,0.1
142587,12,6.5,1.9,3
142633,5,1,1,0.1
142647,6.5,3.8,2,0.3
142651,15,15,6,22
142674,24,8,0.5,1
142679,3,5,7,2
142685,5,5,1,0.1
142745,14,14,5,20.7
142847,3.8,3.5,3,1.1
142893,17,8,1,0.1
143020,22,11,3,3
143041,9.6,4.4,3.9,5.8
143046,24,8,0.5,0.3
143048,2.8,3.7,1.6,0.4
143049,12.5,12.5,2,5.5
143072,14,14,5,19.9
143146,6,4,0.8,0.1
143176,5.9,7.9,2.4,3.5
143184,8,8,4,1
143202,22.3,14.4,6.3,19.4
143214,15,8,1,1
143230,1,3,3,1
143381,5.3,5.3,5.3,0.8
143383,24,8,0.5,1
143393,4,3,4,0.3
143413,14,14,5,20.9
143442,9,5,4,5
143562,21,12,1,0.1
143566,6,4,1,0.1
143587,10.4,1.8,11.6,1
143603,21,12,1,3
143676,14,14,3,12.3
143711,24,8,0.5,1.5
143763,9,7,3,2.6
143785,12,6.5,1.9,3
143865,4,3.5,5.4,0.5
143929,30,13,10,8
143965,22.3,14.4,6.3,38.4
144012,14,14,5,20.8
144232,15,4,4,2
144271,14,14,3,14.8
144391,2.8,5.5,7.9,0.2
144431,19.3,3,2.8,6.6
144434,18,4,4,5.2
144534,7.7,1.8,13.6,1
144627,20,5,7,5
144708,1,1,1,0.1
144724,30.6,6.4,25.1,15
144745,30.5,7,23,17.5
144896,5.9,5.5,2.4,1.5
144924,24,8,0.5,1.5
144930,8.3,1.8,17.2,0.8
144957,8.5,4,3.4,1.9
145053,1,3,3,1
145211,24,8,0.5,1
145274,7,5,0.8,0.8
145296,2.8,3.7,1.6,0.4
145302,3.7,2.8,1.6,0.4
145323,7,5,1.3,0.2
145336,2.5,6,2,1
145345,20,6,6,5
145433,6,4,0.3,0.2
145477,69,25,7,12
145592,4,3,4,0.7
145600,19.3,3,2.8,6.6
145635,13,13,19,59.5
145644,7.1,5.1,8.3,2
145785,8.5,4,3.4,1.7
145800,4.3,3,1.5,0.5
145862,8.5,4,3.4,4.1
145893,14,14,5,15.9
145932,24,8,0.5,1
145946,24,8,0.5,1
145989,6,3,1,0.2
146020,21.3,6.5,3.1,11
146079,13.8,13.8,2.6,20.1
146100,40,15,12,65
146155,10.4,1.8,11.6,0.6
146159,14,14,2.5,10.5
146186,21,12,1,0.8
146238,24,8,0.5,1.5
146340,6,4,0.6,0.1
146341,8.5,4,3.4,3.9
146395,24,8,0.5,1
146413,5,4,0.5,0.5
146424,6.8,2.9,2,0.2
146535,4,3.5,5.4,1.5
146588,10.5,5.5,8,9
146611,21,12,1,0.1
146691,15,15,6,14
146696,2.8,3.7,1.6,0.4
146788,22.3,14.4,6.3,22.5
146806,6,6,4,2
146980,30.5,7,22.8,17.5
146994,4,3,4,0.3
147109,7.9,5.9,2.4,3.3
147114,6,4,0.6,0.4
147176,4,3,4,0.4
147243,4.3,3,1.5,0.6
147305,10.4,1.8,11.6,1
147319,4,3,4,0.6
147356,24,8,0.5,1.3
147374,12,12,12,12
147487,7,8,4,2
147495,21,12,1,16.7
147623,7,3.8,1.3,0.9
147629,24,15,12,6
147668,6,4,0.5,0.1
147700,24,8,0.5,0.3
147736,1,3,3,1
147740,5.3,2.8,2.4,2.6
147801,15,15,6,15
147830,16,16,3,3.1
147842,12.5,12.5,2,4.9
147917,69,25,7,12
147920,46,20,5,10
147959,24,12,6,13
147968,8.5,4,2.5,3.5
147969,30,18,6,60
147995,10,7.9,3.5,2.4
148043,6,4,0.8,0.2
148063,6,4,0.3,0.1
148141,5.9,5.5,2.4,1.8
148201,8,2.5,8,1.2
148312,2.3,2.3,3.8,0.2
148403,4,3,4,1.6
148422,4,3.5,5.4,1
148444,5,1,1,0.1
148447,15,4,4,2
148502,12,6.5,1.9,2.5
148525,17,13,13,12
148548,1,3,3,1
148626,24,8,0.5,1
148678,5,5,4,2
148738,9.6,4.4,3.9,4.9
148740,6,4,0.8,0.5
148773,8.3,1.8,17.2,1.8
148817,6,4,0.5,0.2
148837,20.5,20.5,11,27.4
148892,24,8,0.5,1
148920,8.5,4,3.4,2.8
148970,5,5,1,0.1
148979,6.3,6.3,10.9,1.4
148986,15,15,6,18
149012,6,5,3,1.5
149043,4,3.5,5.4,1.2
149044,6,4,0.1,0.1
149050,12,10,8,5
149081,78,13.8,15.7,101.9
149087,11,8,12,3
149096,6,7,2,0.6
149114,7,5,0.6,0.5
149115,4,3,4,0.7
149127,24,8,0.5,1
149138,10,12,35.5,9
149286,21,12,1,0.1
149307,8.5,3,3,1.7
149323,1.3,2.8,4.5,0.1
149353,13.5,13.5,2,3
149475,10,6,1,0.6
149543,14,14,5,21.7
149559,5,1,1,0.1
149669,11,11,2,18.5
149798,21,12,1,0.3
149817,4.3,2.8,1.8,0.2
149826,6,4,0.6,0.3
150007,30,20,12,85
150015,51,9,4,6
150034,7,6,4,2.8
150052,52,9,4,6
